gene_id	symbol	mean_tpm	log2FoldChange	pvalue	qvalue	Sig	tableS3	tableS5	coreNMDsubstrates
ENSG00000094963.13	FMO2	1.4003087575	1.44006901615039	6.16667302625183e-06	0.000940816875343252	Up	No	No	No
ENSG00000167554.14	ZNF610	3.36212010344828	0.813528446232959	6.20336153071853e-05	0.00398507456070074	Up	No	No	No
ENSG00000135723.13	FHOD1	15.5576089285714	0.771804824033849	6.20550876826956e-06	0.000940816875343252	Up	No	No	No
ENSG00000011566.14	MAP4K3	12.4748317857143	1.00541994797822	6.21730808289101e-06	0.000940816875343252	Up	No	No	No
ENSG00000154447.14	SH3RF1	16.2435742857143	0.782199523715811	6.23779646172709e-05	0.00398838262968363	Up	No	No	No
ENSG00000013293.5	SLC7A14	1.74695558928571	1.27083625233588	6.29275865506787e-05	0.00399871917490898	Up	No	No	No
ENSG00000010810.17	FYN	82.4363607142857	0.731693885726275	6.3126853851636e-05	0.00399871917490898	Up	No	No	No
ENSG00000168282.5	MGAT2	37.9622444444444	0.608505615505447	6.49409386905738e-05	0.00406772681417347	Up	siUPF1-Stab	No	No
ENSG00000258311.5	AC009779.3	3.59869571428571	0.960751023383218	6.50220750642753e-05	0.00406772681417347	Up	No	No	No
ENSG00000106483.11	SFRP4	2.16824168518519	1.85257557909093	6.52045005245382e-09	8.88020092643686e-06	Up	No	No	No
ENSG00000173545.4	ZNF622	37.0538	0.463422992375592	6.53428793540006e-05	0.00406772681417347	No	No	No	No
ENSG00000180398.11	MCFD2	118.550251851852	0.875565608709571	6.54109826201622e-05	0.00406772681417347	Up	No	No	No
ENSG00000110768.11	GTF2H1	34.2617892857143	0.727228485142861	6.57890004578561e-05	0.00407263816925246	Up	No	No	No
ENSG00000109743.10	BST1	49.0950333333333	1.53742874330988	6.60024934244336e-06	0.00098778896477732	Up	No	No	No
ENSG00000156170.12	NDUFAF6	4.90057857142857	0.640460713094355	6.65440772910985e-05	0.00410074112501118	Up	No	No	No
ENSG00000100664.10	EIF5	90.8435857142857	0.972647605414522	6.80436038225595e-06	0.00100726721789069	Up	No	No	No
ENSG00000173762.7	CD7	1.5647659037037	0.889686467038952	7.03800198712997e-06	0.00103065106519057	Up	No	No	No
ENSG00000167555.13	ZNF528	11.9016784615385	0.907206459438459	7.11870065047209e-07	0.000262025903131836	Up	No	No	No
ENSG00000064115.10	TM7SF3	35.1147888888889	0.496532783843516	7.15281518226991e-05	0.00438437200622126	No	No	No	No
ENSG00000144161.12	ZC3H8	6.77246925925926	0.646429885275817	7.17905101246303e-05	0.00438437200622126	Up	No	No	No
ENSG00000198373.12	WWP2	18.6581714285714	0.854891032469603	7.24121870327714e-06	0.00104912933531842	Up	No	No	No
ENSG00000166323.12	C11orf65	1.44181886428571	0.439214688118639	7.33247027564636e-05	0.00440869663396123	No	No	No	No
ENSG00000151690.14	MFSD6	4.66711285714286	1.30147284798933	7.34463043285681e-07	0.000263227689118623	Up	No	No	No
ENSG00000171928.13	TVP23B	40.6207068965517	1.0586791342108	7.36781903277246e-05	0.00440869663396123	Up	No	No	No
ENSG00000179630.10	LACC1	8.87014642857143	1.80915867970417	7.3678636685076e-05	0.00440869663396123	Up	No	No	No
ENSG00000139154.14	AEBP2	20.0069407407407	0.813593458119832	7.3735036445193e-05	0.00440869663396123	Up	No	No	No
ENSG00000006007.11	GDE1	41.3846814814815	0.472438740112974	7.38073891286556e-05	0.00440869663396123	No	No	No	No
ENSG00000149970.14	CNKSR2	1.68686153107143	1.06280318799417	7.47038059217112e-06	0.00107093803457662	Up	No	No	No
ENSG00000172380.5	GNG12	92.5160785714286	1.09195995199666	7.50818788089515e-05	0.00446524064410092	Up	No	No	No
ENSG00000089022.13	MAPKAPK5	23.5867269230769	0.355804032039954	7.60607112733242e-05	0.00450378620361479	No	No	No	No
ENSG00000005020.12	SKAP2	8.709705	1.07162890320713	7.70364835692761e-07	0.000269015351212813	Up	No	No	No
ENSG00000172292.14	CERS6	5.5738262962963	1.02348338580424	7.75454811039078e-05	0.00454645254305657	Up	No	No	No
ENSG00000183775.10	KCTD16	1.52142421481481	0.902808901013846	7.76996114269038e-05	0.00454645254305657	Up	No	No	No
ENSG00000105971.14	CAV2	83.4434321428571	1.2526696773244	7.77827625032808e-05	0.00454645254305657	Up	No	No	No
ENSG00000145242.13	EPHA5	1.67795066851852	2.28676941826701	7.84264653391607e-05	0.00456448731390611	Up	No	No	No
