gene_id	symbol	mean_tpm	log2FoldChange	pvalue	qvalue	Sig	tableS3	tableS5	coreNMDsubstrates
ENSG00000137343.17	ATAT1	7.21886540540541	0.14900288513802	0.190061621512196	0.358770060299493	No	No	No	No
ENSG00000089597.16	GANAB	56.3950523076923	0.429437464362322	0.190111521805551	0.358814912666685	No	No	No	No
ENSG00000144120.12	TMEM177	15.6739631578947	-0.146571718217731	0.190316142968029	0.359151731443791	No	No	No	No
ENSG00000134627.11	PIWIL4	1.68243304054054	0.287907567927777	0.190382016751867	0.359226658962595	No	No	No	No
ENSG00000196678.13	ERI2	8.67869324324325	0.184565481457631	0.19055769045537	0.359484633473124	No	No	No	No
ENSG00000105671.11	DDX49	40.4517513513513	-0.161429060847023	0.19057111370175	0.359484633473124	No	No	No	No
ENSG00000145536.15	ADAMTS16	2.23405059459459	0.370507506200541	0.190639212454701	0.359563680869151	No	No	No	No
ENSG00000103248.18	MTHFSD	14.7118247368421	0.14701355596136	0.190733421936382	0.359691947097227	No	siUPF1-Stab	No	No
ENSG00000115816.14	CEBPZ	34.5675102564103	0.217028399465933	0.190812889851237	0.359792381729111	No	No	No	No
ENSG00000126749.14	EMG1	30.2383947368421	0.176708048706053	0.190903945975981	0.359913821950879	No	No	No	No
ENSG00000165985.9	C1QL3	1.48023754054054	0.174053039578925	0.190969523484018	0.359913821950879	No	No	No	No
ENSG00000182372.8	CLN8	6.79308	0.256437199738234	0.191003850571466	0.359913821950879	No	No	No	No
ENSG00000162512.15	SDC3	1.73054896578947	0.286059400701773	0.191015935222133	0.359913821950879	No	No	No	No
ENSG00000153130.17	SCOC	44.9971552631579	0.274641430673659	0.191052372287197	0.359913821950879	No	No	No	No
ENSG00000196981.3	WDR5B	4.26655487179487	0.19863037918894	0.191067794180941	0.359913821950879	No	No	No	No
ENSG00000146587.17	RBAK	7.70824026315789	0.238197534458688	0.191086779425708	0.359913821950879	No	No	No	No
ENSG00000136628.17	EPRS	72.8113421052632	0.239062860513191	0.191087049929191	0.359913821950879	No	No	No	No
ENSG00000115966.16	ATF2	22.92525	0.193075082431187	0.191134778071206	0.359954328245774	No	No	No	No
ENSG00000168297.15	PXK	21.9234328947368	0.250564750836367	0.191218702115271	0.360025317785038	No	No	No	No
ENSG00000121743.3	GJA3	1.61717683947368	-0.354677262326153	0.191224928387172	0.360025317785038	No	No	No	No
ENSG00000100325.14	ASCC2	38.2859	0.130849198702699	0.19135702514461	0.360223286767334	No	No	No	No
ENSG00000132744.7	ACY3	4.37695983783784	-0.618310426037742	0.191403430543481	0.360223286767334	No	No	No	No
ENSG00000214872.8	SMTNL1	2.77291462162162	0.297396348957499	0.191408804085447	0.360223286767334	No	No	No	No
ENSG00000121769.7	FABP3	36.2728763157895	-0.717445458571466	0.191477272555129	0.360302744395374	No	No	No	No
ENSG00000170873.18	MTSS1	2.12958913513514	0.314003497983208	0.191566523344364	0.360376951063019	No	No	No	No
ENSG00000134686.17	PHC2	18.7403315789474	-0.145103707626499	0.191569214825297	0.360376951063019	No	No	tableS5	No
ENSG00000135823.13	STX6	17.4312945945946	0.126247942166506	0.191750450334016	0.360617874500545	No	No	No	No
ENSG00000169188.4	APEX2	23.3072184210526	0.122228688353072	0.191768702599691	0.360617874500545	No	No	No	No
ENSG00000168806.7	LCMT2	8.72221026315789	0.168965795962218	0.191776097024403	0.360617874500545	No	No	No	No
ENSG00000118961.14	LDAH	21.5625351351351	0.162750587820992	0.191848593554999	0.360704786156618	No	No	No	No
ENSG00000126903.15	SLC10A3	13.2621036842105	0.227245206924986	0.191924117038113	0.360797364363486	No	No	No	No
ENSG00000137094.14	DNAJB5	12.6025155263158	-0.372882474333812	0.192010391428078	0.360894505627954	No	No	No	No
ENSG00000120594.16	PLXDC2	1.13676940540541	0.0833435554288885	0.192028372485363	0.360894505627954	No	No	No	No
